tax.Kingdom,tax.Supergroup,tax.Division,tax.Class,tax.Order,tax.Family,tax.Genus,tax.Species,boot.Kingdom,boot.Supergroup,boot.Division,boot.Class,boot.Order,boot.Family,boot.Genus,boot.Species
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Axonolaimus,Axonolaimus_sp.,100,100,100,100,100,100,96,96
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,99,99,99
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Attheyella,Attheyella_crassa,100,100,100,89,89,89,33,33
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Licmophora,Licmophora_grandis,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_spirale,100,100,100,100,54,49,46,17
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Islandinium,Islandinium_tricingulatum,100,100,100,100,100,100,100,96
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.,100,100,100,100,100,98,98,98
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Nitzschia,Nitzschia_microcephala,100,100,100,100,100,100,76,76
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Craspedida,Monosigidae_Group_A,Monosigidae_Group_A_X,Monosigidae_Group_A_X_sp.,100,83,71,71,67,61,56,56
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp.,100,100,100,100,100,100,70,70
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.,100,100,100,100,100,99,99,99
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis_sp.,100,100,100,100,94,94,94,84
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,Dino-Group-II-Clade-14_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_sp.,100,100,100,100,100,100,100,84
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventrifissuridae,Ventrifissuridae_X,Ventrifissuridae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_longipes,100,100,100,100,100,98,60,53
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Botuliformidae,Botuliforma,Botuliforma_benthica,100,100,100,52,18,16,16,16
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_bipes,100,100,100,100,100,100,100,96
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B5,Prymnesiophyceae_Clade_B5_X,Prymnesiophyceae_Clade_B5_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomastix,Thaumatomastix_sp.,100,97,97,86,46,34,33,33
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp.,100,100,99,98,96,89,67,67
Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Trematoda,Digenea,Choanocotyle,Choanocotyle_hobbsi,100,100,100,100,100,100,17,8
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,56,56,56,56
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.,100,100,100,100,100,56,56,56
Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,MOCH-5_X,MOCH-5_XX,MOCH-5_XXX,MOCH-5_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.,100,100,100,100,33,33,33,33
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp.,100,100,100,85,84,84,84,84
Eukaryota,Hacrobia,Centroheliozoa,Centroheliozoa_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_oceanica,100,100,99,99,99,69,56,29
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_punctulatum,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Fungi,Kickxellomycota,Kickxellomycotina,Kickxellales,Coemansia,Coemansia_asiatica,100,46,9,5,5,5,5,5
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Thalassiosira,Thalassiosira_anguste-lineata,100,100,100,100,100,100,89,52
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,100,98,98,98,98,98,98,98
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Neoscytalidium,Neoscytalidium_dimidiatum,100,100,100,100,100,61,15,15
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Nitzschia,Nitzschia_sp.,100,100,100,100,100,100,98,58
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_perminuta,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Paraphysomonas,Paraphysomonas_butcheri,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Parvilucifera-group,Parvilucifera,Parvilucifera_prorocentri,100,33,3,3,3,3,3,3
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-23,Dino-Group-II-Clade-23_X,Dino-Group-II-Clade-23_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,Ebriidae,Ebria,Ebria_tripartita,100,100,100,100,100,95,95,95
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Prymnesiophyceae_Clade_B4,Prymnesiophyceae_Clade_B4_X,Prymnesiophyceae_Clade_B4_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Sewellia,Sewellia_tropica,100,100,100,100,100,100,50,50
Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Cestoda,Eucestoda,Taenia,Taenia_krepkogorski,100,69,63,20,19,19,16,12
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Filenchus,Filenchus_andrassyi,100,99,99,88,88,88,27,18
Eukaryota,Excavata,Discoba,Euglenozoa,Euglenida,Euglenales,Lepocinclis,Lepocinclis_helicoideus,100,31,29,28,28,26,3,2
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Acremonium,Acremonium_breve,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Opalozoa,Opalinata,Opalinata_X,Nucleohelea,Actinosphaerium,Actinosphaerium_eichhornii,100,33,30,30,30,30,30,30
Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Sey055-lineage,Sey055-lineage_X,Sey055-lineage_X_sp.,100,100,100,100,100,98,98,98
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_pallidum,100,100,100,100,100,100,100,52
Eukaryota,Opisthokonta,Metazoa,Mollusca,Gastropoda,Dendronotoidea-Arminoidea-Aeolidoidea,Cuthona,Cuthona_sp.,100,100,100,100,100,100,82,82
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-2,Dino-Group-II-Clade-2_X,Dino-Group-II-Clade-2_X_sp.,100,100,100,100,100,71,71,71
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_pellucidum,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Ventricleftida_X,Ventricleftida_XX,Ventricleftida_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Porifera,Porifera_X,Hexactinellida,Heterochone,Heterochone_calyx,100,48,30,18,18,10,10,10
Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_2,Parmales_env_2_X,Parmales_env_2_X_sp.,100,100,100,99,99,96,96,96
Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,Heterolepidoderma,Heterolepidoderma_loricatum,100,100,100,100,100,100,79,77
Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Parmales_env_3,Parmales_env_3_X,Parmales_env_3_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,Stephanoecidae_Group_H_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Eutintinnidae,Eutintinnus,Eutintinnus_lususundae,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Ptycholaimellus,Ptycholaimellus_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Paulinellidae,Paulinella,Paulinella_sp.,100,100,100,95,95,90,90,52
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales_X,Rhyzophidiales_X_sp.,100,100,100,100,100,100,54,54
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Pentapharsodinium,Pentapharsodinium_tyrrhenicum,100,100,100,100,76,71,59,44
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Entomolepidae,Entomolepidae_sp.,100,100,100,100,100,100,60,60
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,MAST-1C,MAST-1C_X,MAST-1C_XX,MAST-1C_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Molgula,Molgula_citrina,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,97,95,95
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karenia,Karenia_bicuneiformis,100,100,99,98,14,13,13,7
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_sp.,100,100,100,100,100,100,100,60
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Acanthoecidae_Group_G,Helgoeca,Helgoeca_nana,100,97,80,79,32,17,17,17
Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Olpidophydiales,Olpidiopsis,Olpidiopsis_porphyrae,100,99,98,98,98,26,24,22
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Ulothrix,Ulothrix_zonata,100,100,100,100,95,95,43,43
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-23,Dino-Group-II-Clade-23_X,Dino-Group-II-Clade-23_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_sp.,100,100,100,100,99,92,71,37
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Chromadorita,Chromadorita_tentabundum,100,100,100,100,100,99,99,98
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,Verrucomonadidae,Verrucomonas,Verrucomonas_bifida,100,100,100,96,96,96,96,35
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-46,Dino-Group-II-Clade-46_X,Dino-Group-II-Clade-46_X_sp.,100,32,30,23,23,22,22,22
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Cladosporium,Cladosporium_sp.,100,100,100,100,100,99,94,94
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Byssothecium,Byssothecium_circinans,100,100,100,100,100,94,14,14
Eukaryota,Opisthokonta,Metazoa,Mollusca,Gastropoda,Caenogastropoda,Lacuna,Lacuna_pallidula,100,100,100,100,100,100,43,43
Eukaryota,Amoebozoa,Conosa,Mycetozoa-Myxogastrea,Stemonitales-Physarales,Stemonitales-Physarales_X,Kelleromyxa,Kelleromyxa_fimicola,100,27,25,25,22,19,16,16
Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_acuta,100,100,100,100,100,100,100,96
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Euduboscquella,Euduboscquella_crenulata,100,100,100,100,100,100,99,99
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Rhabdonellidae,Metacylis,Metacylis_angulata,100,100,100,100,100,100,98,98
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_L,Strombidiidae_L_X,Strombidiidae_L_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Plectonchus,Plectonchus_wyganti,100,98,98,45,44,44,13,13
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,92,91,91
Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Oomycota_XX,Oomycota_XXX,Oomycota_XXX_sp.,100,100,100,100,100,69,61,61
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp.,100,100,100,100,85,85,85,85
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Ameira,Ameira_scotti,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,Heterocapsa_sp.,100,100,100,100,100,100,100,95
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Nitzschia,Nitzschia_sp.,100,100,100,100,100,100,100,47
Eukaryota,Hacrobia,Centroheliozoa,Centroheliozoa_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XX_sp.,100,100,100,100,84,84,84,84
Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Syncephalastrum,Syncephalastrum_monosporum_var._pluriproliferum,100,63,13,6,6,5,3,3
Eukaryota,Archaeplastida,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,Chlorodendrales_XX,Chlorodendrales_XX_sp.,100,100,100,100,100,100,99,99
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Panagrolaimus,Panagrolaimus_sp.,100,100,100,100,100,100,100,98
Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp.,100,100,100,100,100,98,98,98
Eukaryota,Amoebozoa,Conosa,Mycetozoa-Myxogastrea,Stemonitales-Physarales,Stemonitales-Physarales_X,Kelleromyxa,Kelleromyxa_fimicola,100,17,15,15,12,12,5,5
Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,100,99,98,98,98,98,98,98
Eukaryota,Excavata,Discoba,Euglenozoa,Euglenida,Euglenales,Euglena,Euglena_sanguinea,100,33,33,33,32,29,12,10
Eukaryota,Archaeplastida,Chlorophyta,Prasino-Clade-V,Pseudoscourfieldiales,Pycnococcaceae,Pycnococcaceae-clade1,Pycnococcaceae-clade1-sp.,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Labyrinthulaceae_X,Labyrinthulaceae_X_sp.,100,100,99,99,99,99,94,94
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,PHYLL_3,PHYLL_3_X,PHYLL_3_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_7,Hartmannulidae,Trochilioides,Trochilioides_recta,100,100,100,100,100,100,59,59
Eukaryota,Opisthokonta,Metazoa,Urochordata,Urochordata_X,Ascidiacea,Molgula,Molgula_manhattensis,100,100,100,100,100,100,100,88
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_conicum,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Chromadorina,Chromadorina_sp.,100,100,100,100,100,95,95,93
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Pheopolykrikos,Pheopolykrikos_beauchampii,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Acinetidae_2,Acineta,Acineta_tuberosa,100,100,100,100,100,100,81,66
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.,100,100,100,100,100,100,77,77
Eukaryota,Apusozoa,Apusomonadidae,Apusomonadidae_Group-1,Apusomonadidae_Group-1_X,Apusomonadidae_Group-1_XX,Apusomonadidae_Group-1_XXX,Apusomonadidae_Group-1_XXX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Arcoida,Glycymeris,Glycymeris_sp.,100,100,100,80,76,52,47,46
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Chromadorita,Chromadorita_leuckarti,100,100,100,100,100,72,72,72
Eukaryota,Stramenopiles,Sagenista,MAST-9,MAST-9A,MAST-9A_X,MAST-9A_XX,MAST-9A_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Arcoida,Glycymeris,Glycymeris_sp.,100,100,100,74,69,35,34,33
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Metazoa,Porifera,Porifera_X,Calcarea,Sycon,Sycon_ciliatum,100,100,100,100,100,100,38,38
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Gregarines,Gregarines_X,Selenidium1,Selenidium1_boccardiellae,100,100,100,100,100,100,100,59
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Radial-centric-basal-Coscinodiscophyceae_X,Radial-centric-basal-Coscinodiscophyceae_X_sp.,100,100,100,100,100,100,46,46
Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Spisula,Spisula_solidissima,100,100,100,100,100,100,85,79
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Pterosperma,Pterosperma_cristatum,100,100,100,100,100,100,87,74
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Marimonadida_XX,Marimonadida_XX_sp.,100,100,100,100,100,100,100,100
Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,Basidiobolus,Basidiobolus_meristosporus,100,97,84,13,13,13,13,13
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Metanophrys,Metanophrys_sinensis,100,100,100,100,100,99,66,66
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Atrochromadora,Atrochromadora_microlaima,100,100,100,100,100,87,56,56
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_phyllepta,100,100,100,100,100,100,100,100
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Ovulinatidae,Ovulinata,Ovulinata_parva,100,99,99,99,99,47,47,47
Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Daptonema,Daptonema_sp.,100,100,100,100,100,100,92,63
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Kryptoperidiniaceae,Blixaea,Blixaea_quinquecornis,100,100,100,100,100,100,97,97
Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Attheyella,Attheyella_crassa,100,100,100,91,90,90,26,26
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Opephora,Opephora_guenter-grassii,100,100,100,100,100,100,54,50
Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Gonothyraea,Gonothyraea_loveni,100,100,100,100,100,100,99,99
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Cladophorales,Cladophorales_X,Chaetomorpha,Chaetomorpha_ligustica,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Vaginicolidae,Vaginicola,Vaginicola_crystallina,100,100,100,100,100,100,87,87
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.,100,100,100,100,100,89,89,89
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_Q,Strombidiidae_Q_X,Strombidiidae_Q_X_sp.,100,100,100,100,100,98,98,98
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,100,98,95,94,94,94,94,94
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Scyphidiidae_1,Scyphidiidae_1_X,Scyphidiidae_1_X_sp.,100,100,100,100,100,24,22,22
Eukaryota,Opisthokonta,Metazoa,Gastrotricha,Gastrotricha_X,Gastrotricha_XX,Heterolepidoderma,Heterolepidoderma_sp.,100,100,100,100,100,100,50,38
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_brevis_3,100,100,100,100,100,100,72,14
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_debilis_1,100,100,100,100,100,100,100,92
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,TIN_08,Tintinnopsis_08,Tintinnopsis_subacuta,100,100,100,100,100,97,97,97
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Amphora,Amphora_sulcata,100,100,100,100,100,100,100,100
Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp.,100,100,100,100,100,100,100,100
Eukaryota,Amoebozoa,Lobosa,Discosea-Flabellinia,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella_stella,100,51,42,28,23,20,19,18
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Stephanopyxis,Stephanopyxis_nipponica,100,100,100,100,100,100,100,54
